pos	mean_rec	L95	U95	contig
428331	0.25941	0.22492	0.33159	Chromosome
428398	0.25941	0.22492	0.33159	Chromosome
428411	0.25941	0.22492	0.33159	Chromosome
428430	0.25941	0.22492	0.33159	Chromosome
428433	0.25941	0.22492	0.33159	Chromosome
428802	0.25977	0.22492	0.33348	Chromosome
429025	0.26024	0.22492	0.33379	Chromosome
429042	0.26245	0.22492	0.33709	Chromosome
429179	0.26468	0.22492	0.33850	Chromosome
429227	0.27160	0.22512	0.35287	Chromosome
429248	0.31120	0.22557	1.03467	Chromosome
429335	0.59067	0.22745	2.07948	Chromosome
429524	2.30693	0.35887	5.01602	Chromosome
429694	1.06950	0.04864	2.50376	Chromosome
429750	0.35742	0.04681	1.56569	Chromosome
429754	0.05506	0.04635	0.06410	Chromosome
429822	0.05478	0.04635	0.06401	Chromosome
429824	0.05478	0.04635	0.06401	Chromosome
429861	0.05478	0.04635	0.06401	Chromosome
429891	0.05478	0.04635	0.06401	Chromosome
429896	0.05478	0.04635	0.06401	Chromosome
429909	0.05478	0.04635	0.06401	Chromosome
429915	0.05478	0.04635	0.06401	Chromosome
429969	0.05502	0.04650	0.06412	Chromosome
429993	0.05510	0.04650	0.06413	Chromosome
430006	0.05510	0.04650	0.06413	Chromosome
430096	0.05510	0.04650	0.06413	Chromosome
430101	0.05510	0.04650	0.06413	Chromosome
430368	0.05461	0.04624	0.06358	Chromosome
430374	0.05418	0.04604	0.06290	Chromosome
430389	0.05409	0.04597	0.06269	Chromosome
430436	0.05409	0.04597	0.06269	Chromosome
430544	0.05405	0.04589	0.06267	Chromosome
430583	0.05405	0.04589	0.06267	Chromosome
430664	0.05401	0.04575	0.06267	Chromosome
430688	0.05392	0.04557	0.06262	Chromosome
430701	0.05388	0.04553	0.06259	Chromosome
430748	0.05388	0.04553	0.06259	Chromosome
430753	0.05388	0.04553	0.06259	Chromosome
430775	0.05388	0.04553	0.06259	Chromosome
430817	0.05388	0.04553	0.06259	Chromosome
430853	0.05388	0.04553	0.06259	Chromosome
430856	0.05388	0.04553	0.06259	Chromosome
430870	0.05413	0.04563	0.06269	Chromosome
430907	0.05478	0.04609	0.06410	Chromosome
430911	0.05626	0.04651	0.11603	Chromosome
430962	0.05924	0.04686	0.13324	Chromosome
431099	0.06271	0.04729	0.13681	Chromosome
431215	0.06444	0.04739	0.13882	Chromosome
431233	0.07006	0.04763	0.14311	Chromosome
431240	0.08645	0.04869	0.14694	Chromosome
431241	0.11111	0.05003	0.15041	Chromosome
431294	0.12904	0.05355	0.15180	Chromosome
431345	0.13859	0.06169	0.15330	Chromosome
431493	0.14144	0.12669	0.15387	Chromosome
431530	0.14119	0.12684	0.15370	Chromosome
431567	0.14119	0.12684	0.15370	Chromosome
431573	0.14119	0.12684	0.15370	Chromosome
431764	0.14119	0.12684	0.15370	Chromosome
431782	0.14119	0.12684	0.15370	Chromosome
431786	0.14119	0.12684	0.15370	Chromosome
431857	0.14119	0.12684	0.15370	Chromosome
431879	0.14119	0.12684	0.15370	Chromosome
431896	0.14119	0.12684	0.15370	Chromosome
431917	0.14119	0.12684	0.15370	Chromosome
431934	0.14119	0.12684	0.15370	Chromosome
432000	0.14119	0.12684	0.15370	Chromosome
432060	0.14119	0.12684	0.15370	Chromosome
432157	0.14119	0.12684	0.15370	Chromosome
432161	0.14119	0.12684	0.15370	Chromosome
432236	0.14119	0.12684	0.15370	Chromosome
432350	0.14119	0.12684	0.15370	Chromosome
432359	0.14119	0.12684	0.15370	Chromosome
432361	0.14119	0.12684	0.15370	Chromosome
432368	0.14119	0.12684	0.15370	Chromosome
432369	0.14119	0.12684	0.15370	Chromosome
432395	0.14119	0.12684	0.15370	Chromosome
432398	0.14119	0.12684	0.15370	Chromosome
432506	0.14119	0.12684	0.15370	Chromosome
432638	0.14119	0.12684	0.15370	Chromosome
432701	0.14126	0.12697	0.15387	Chromosome
432728	0.14137	0.12707	0.15388	Chromosome
432735	0.14196	0.12712	0.15458	Chromosome
432820	0.14315	0.12724	0.15871	Chromosome
432827	0.14467	0.12740	0.21803	Chromosome
432847	0.14668	0.12773	0.23471	Chromosome
432887	0.15111	0.12814	0.25555	Chromosome
432893	0.15809	0.12887	0.26088	Chromosome
432952	0.16138	0.12923	0.26215	Chromosome
432963	0.16631	0.12969	0.26973	Chromosome
432984	0.18551	0.13070	0.29230	Chromosome
433088	0.24145	0.13470	0.34066	Chromosome
433338	0.27579	0.14521	0.35958	Chromosome
433483	0.28352	0.22077	0.36470	Chromosome
433586	0.28380	0.22150	0.36470	Chromosome
433644	0.28380	0.22150	0.36470	Chromosome
433774	0.28380	0.22150	0.36470	Chromosome
433832	0.28380	0.22150	0.36470	Chromosome
433880	0.28380	0.22150	0.36470	Chromosome
433910	0.28380	0.22150	0.36470	Chromosome
433931	0.28374	0.22128	0.36470	Chromosome
434108	0.28218	0.21926	0.36376	Chromosome
434177	0.25815	0.01081	0.34601	Chromosome
434212	0.19846	0.00122	0.31386	Chromosome
434219	0.18722	0.00117	0.30937	Chromosome
434243	0.18670	0.00117	0.30937	Chromosome
434244	0.18670	0.00117	0.30937	Chromosome
434252	0.18670	0.00117	0.30937	Chromosome
434264	0.19300	0.00117	0.32248	Chromosome
434438	0.29220	0.20335	0.40287	Chromosome
434504	0.30087	0.22414	0.41013	Chromosome
434727	0.30146	0.22523	0.41098	Chromosome
434820	0.30173	0.22540	0.41172	Chromosome
434831	0.30181	0.22542	0.41172	Chromosome
434847	0.30205	0.22758	0.41172	Chromosome
434882	0.30282	0.22871	0.41282	Chromosome
434924	0.30386	0.23108	0.41286	Chromosome
435022	0.30646	0.23538	0.41855	Chromosome
435065	0.31118	0.24326	0.42760	Chromosome
435156	0.31372	0.24746	0.42962	Chromosome
435173	0.31581	0.24874	0.43580	Chromosome
435195	0.31753	0.24987	0.43850	Chromosome
435380	0.31847	0.25029	0.44054	Chromosome
435405	0.31900	0.25032	0.44394	Chromosome
435523	0.31908	0.25032	0.44394	Chromosome
435532	0.31908	0.25032	0.44394	Chromosome
436068	0.31908	0.25032	0.44394	Chromosome
436071	0.31908	0.25032	0.44394	Chromosome
436354	0.31908	0.25032	0.44394	Chromosome
436504	0.31908	0.25032	0.44394	Chromosome
436601	0.31908	0.25032	0.44394	Chromosome
436642	0.31908	0.25032	0.44394	Chromosome
436700	0.31908	0.25032	0.44394	Chromosome
436710	0.31908	0.25032	0.44394	Chromosome
436788	0.31908	0.25032	0.44394	Chromosome
436843	0.31922	0.25032	0.44466	Chromosome
436909	0.31929	0.25032	0.44466	Chromosome
436971	0.32085	0.25032	0.44933	Chromosome
437038	0.32225	0.25032	0.45351	Chromosome
437570	0.32581	0.25032	0.46517	Chromosome
438298	0.33022	0.25032	0.49628	Chromosome
438304	0.36852	0.25032	1.02824	Chromosome
441091	0.37457	0.24971	1.07974	Chromosome
441607	0.35674	0.24746	0.91074	Chromosome
441773	0.33862	0.17696	0.75468	Chromosome
441776	0.31895	0.16998	0.51448	Chromosome
441887	0.28682	0.16705	0.42151	Chromosome
441983	0.26749	0.16615	0.40481	Chromosome
442016	0.25029	0.16482	0.39175	Chromosome
442022	0.22933	0.16413	0.36596	Chromosome
442114	0.21455	0.16390	0.31061	Chromosome
442115	0.21057	0.16371	0.28074	Chromosome
442118	0.20825	0.16354	0.27431	Chromosome
442121	0.20749	0.16354	0.27249	Chromosome
442135	0.20742	0.16354	0.27238	Chromosome
442148	0.20737	0.16354	0.27238	Chromosome
442256	0.20743	0.16359	0.27238	Chromosome
442266	0.20751	0.16362	0.27238	Chromosome
442270	0.20751	0.16362	0.27238	Chromosome
442295	0.20751	0.16362	0.27238	Chromosome
442360	0.20751	0.16362	0.27238	Chromosome
442412	0.20751	0.16362	0.27238	Chromosome
442438	0.20751	0.16362	0.27238	Chromosome
442462	0.20751	0.16362	0.27238	Chromosome
442694	0.20751	0.16362	0.27238	Chromosome
442912	0.20751	0.16362	0.27238	Chromosome
442942	0.20751	0.16362	0.27238	Chromosome
442943	0.20751	0.16362	0.27238	Chromosome
442999	0.20751	0.16362	0.27238	Chromosome
443030	0.20751	0.16362	0.27238	Chromosome
443108	0.20751	0.16362	0.27238	Chromosome
443156	0.20751	0.16362	0.27238	Chromosome
443188	0.20751	0.16362	0.27238	Chromosome
443198	0.20751	0.16362	0.27238	Chromosome
444504	0.20751	0.16362	0.27238	Chromosome
444519	0.20751	0.16362	0.27238	Chromosome
445529	0.20738	0.16354	0.27238	Chromosome
445942	0.20700	0.16318	0.27228	Chromosome
446040	0.20624	0.16249	0.27220	Chromosome
446238	0.20407	0.16048	0.27199	Chromosome
446247	0.20089	0.15505	0.27194	Chromosome
446314	0.19810	0.15190	0.27091	Chromosome
446333	0.19597	0.15093	0.27039	Chromosome
446339	0.19254	0.14908	0.26973	Chromosome
446349	0.18946	0.14819	0.26926	Chromosome
446357	0.18523	0.14731	0.26739	Chromosome
446394	0.18090	0.14633	0.26233	Chromosome
446480	0.17712	0.14557	0.25681	Chromosome
446588	0.17475	0.14485	0.21437	Chromosome
446683	0.17408	0.14485	0.21186	Chromosome
446709	0.17349	0.14478	0.21078	Chromosome
446715	0.17324	0.14478	0.21020	Chromosome
446922	0.17301	0.14478	0.20986	Chromosome
446978	0.17301	0.14478	0.20986	Chromosome
447023	0.17301	0.14478	0.20986	Chromosome
447330	0.17301	0.14478	0.20986	Chromosome
447392	0.17301	0.14478	0.20986	Chromosome
447580	0.17301	0.14478	0.20986	Chromosome
447644	0.17301	0.14478	0.20986	Chromosome
447717	0.17301	0.14478	0.20986	Chromosome
447858	0.17301	0.14478	0.20986	Chromosome
448149	0.17297	0.14478	0.20986	Chromosome
448160	0.17292	0.14478	0.20986	Chromosome
448201	0.17291	0.14478	0.20986	Chromosome
448222	0.17291	0.14478	0.20986	Chromosome
448517	0.17287	0.14478	0.20986	Chromosome
448649	0.17287	0.14478	0.20986	Chromosome
448710	0.17287	0.14478	0.20986	Chromosome
448854	0.17284	0.14478	0.20985	Chromosome
448962	0.17284	0.14478	0.20985	Chromosome
448965	0.17281	0.14478	0.20983	Chromosome
449016	0.17281	0.14478	0.20983	Chromosome
449133	0.17281	0.14478	0.20983	Chromosome
449315	0.17279	0.14478	0.20983	Chromosome
449350	0.17276	0.14478	0.20983	Chromosome
449451	0.17276	0.14478	0.20983	Chromosome
449481	0.17276	0.14478	0.20983	Chromosome
449538	0.17272	0.14478	0.20983	Chromosome
449571	0.17265	0.14478	0.20983	Chromosome
449572	0.17262	0.14478	0.20983	Chromosome
449666	0.17254	0.14478	0.20966	Chromosome
450105	0.17246	0.14476	0.20963	Chromosome
450236	0.17233	0.14474	0.20963	Chromosome
450436	0.17228	0.14474	0.20963	Chromosome
450557	0.17224	0.14466	0.20963	Chromosome
450686	0.17224	0.14466	0.20963	Chromosome
450694	0.17213	0.14466	0.20963	Chromosome
450805	0.17199	0.14454	0.20963	Chromosome
450932	0.17137	0.14441	0.20931	Chromosome
451137	0.16973	0.14337	0.20853	Chromosome
451159	0.16841	0.14229	0.20738	Chromosome
451237	0.16676	0.14155	0.20656	Chromosome
451280	0.16524	0.14045	0.20453	Chromosome
451369	0.16412	0.13934	0.20319	Chromosome
451406	0.16343	0.13845	0.20195	Chromosome
451565	0.16286	0.13828	0.20122	Chromosome
451664	0.16213	0.13778	0.20050	Chromosome
451925	0.16145	0.13770	0.20036	Chromosome
452070	0.16100	0.13751	0.19866	Chromosome
452175	0.16066	0.13727	0.19694	Chromosome
452259	0.16008	0.13727	0.19415	Chromosome
452643	0.15983	0.13725	0.19391	Chromosome
452706	0.15953	0.13667	0.18631	Chromosome
452867	0.15941	0.13667	0.18494	Chromosome
452922	0.15934	0.13667	0.18230	Chromosome
453140	0.15931	0.13666	0.18199	Chromosome
453234	0.15778	0.13493	0.17934	Chromosome
453244	0.15650	0.13221	0.17777	Chromosome
453250	0.15568	0.13039	0.17689	Chromosome
453281	0.15539	0.12957	0.17664	Chromosome
453293	0.15520	0.12883	0.17661	Chromosome
453342	0.15520	0.12883	0.17661	Chromosome
453358	0.15520	0.12883	0.17661	Chromosome
453360	0.15520	0.12883	0.17661	Chromosome
453417	0.15519	0.12883	0.17661	Chromosome
453429	0.15530	0.12957	0.17661	Chromosome
453543	0.15538	0.12965	0.17661	Chromosome
453597	0.15581	0.13127	0.17661	Chromosome
453859	0.15656	0.13376	0.17664	Chromosome
454116	0.15767	0.13581	0.17664	Chromosome
454374	0.15789	0.13586	0.17664	Chromosome
454404	0.15796	0.13619	0.17664	Chromosome
454667	0.15812	0.13622	0.17664	Chromosome
454679	0.15812	0.13622	0.17664	Chromosome
454925	0.15812	0.13622	0.17664	Chromosome
454970	0.15812	0.13622	0.17664	Chromosome
455009	0.15812	0.13622	0.17664	Chromosome
455164	0.15812	0.13622	0.17664	Chromosome
455381	0.15812	0.13622	0.17664	Chromosome
455453	0.15812	0.13622	0.17664	Chromosome
455501	0.15812	0.13622	0.17664	Chromosome
455579	0.15812	0.13622	0.17664	Chromosome
455612	0.15812	0.13622	0.17664	Chromosome
455738	0.15812	0.13622	0.17664	Chromosome
455953	0.15812	0.13622	0.17664	Chromosome
456257	0.15812	0.13622	0.17664	Chromosome
456484	0.15812	0.13622	0.17664	Chromosome
456650	0.15812	0.13622	0.17664	Chromosome
456839	0.15812	0.13622	0.17664	Chromosome
456860	0.15812	0.13622	0.17664	Chromosome
456885	0.15812	0.13622	0.17664	Chromosome
456926	0.15812	0.13622	0.17664	Chromosome
457012	0.15812	0.13622	0.17664	Chromosome
457041	0.15812	0.13622	0.17664	Chromosome
457187	0.15812	0.13622	0.17664	Chromosome
457850	0.15812	0.13622	0.17664	Chromosome
457982	0.15812	0.13622	0.17664	Chromosome
458081	0.15812	0.13622	0.17664	Chromosome
458115	0.15812	0.13622	0.17664	Chromosome
458155	0.15812	0.13622	0.17664	Chromosome
458354	0.15809	0.13622	0.17664	Chromosome
458533	0.15809	0.13622	0.17664	Chromosome
458607	0.15809	0.13622	0.17664	Chromosome
458615	0.15809	0.13622	0.17664	Chromosome
458628	0.15809	0.13622	0.17664	Chromosome
458819	0.15809	0.13622	0.17664	Chromosome
458936	0.15809	0.13622	0.17664	Chromosome
459026	0.15809	0.13622	0.17664	Chromosome
459059	0.15809	0.13622	0.17664	Chromosome
459111	0.15809	0.13622	0.17664	Chromosome
459143	0.15809	0.13622	0.17664	Chromosome
459171	0.15809	0.13622	0.17664	Chromosome
459176	0.15809	0.13622	0.17664	Chromosome
459249	0.15809	0.13622	0.17664	Chromosome
459377	0.15809	0.13622	0.17664	Chromosome
459428	0.15809	0.13622	0.17664	Chromosome
459482	0.15809	0.13622	0.17664	Chromosome
459553	0.15809	0.13622	0.17664	Chromosome
459566	0.15809	0.13622	0.17664	Chromosome
459591	0.15809	0.13622	0.17664	Chromosome
459626	0.15809	0.13622	0.17664	Chromosome
459659	0.15809	0.13622	0.17664	Chromosome
459671	0.15809	0.13622	0.17664	Chromosome
459710	0.15804	0.13619	0.17664	Chromosome
459733	0.15856	0.13619	0.17679	Chromosome
459738	0.18619	0.13667	0.56395	Chromosome
459741	0.57813	0.16808	0.71554	Chromosome
459771	0.58469	0.16846	0.71566	Chromosome
459815	0.60387	0.17206	0.72022	Chromosome
459939	0.61794	0.45976	0.72540	Chromosome
460225	0.62592	0.47613	0.73142	Chromosome
460234	0.62773	0.47874	0.73142	Chromosome
460506	0.62773	0.47874	0.73142	Chromosome
460538	0.62773	0.47874	0.73142	Chromosome
460548	0.62773	0.47874	0.73142	Chromosome
460596	0.62773	0.47874	0.73142	Chromosome
460829	0.62750	0.47874	0.73142	Chromosome
460902	0.62750	0.47874	0.73142	Chromosome
460904	0.62750	0.47874	0.73142	Chromosome
460908	0.62750	0.47874	0.73142	Chromosome
460913	0.62750	0.47874	0.73142	Chromosome
460920	0.62750	0.47874	0.73142	Chromosome
460974	0.62750	0.47874	0.73142	Chromosome
460994	0.62750	0.47874	0.73142	Chromosome
461085	0.62750	0.47874	0.73142	Chromosome
461141	0.62750	0.47874	0.73142	Chromosome
461188	0.62750	0.47874	0.73142	Chromosome
461325	0.62750	0.47874	0.73142	Chromosome
461501	0.62750	0.47874	0.73142	Chromosome
461530	0.62750	0.47874	0.73142	Chromosome
461548	0.62750	0.47874	0.73142	Chromosome
461645	0.62750	0.47874	0.73142	Chromosome
461714	0.62764	0.47874	0.73150	Chromosome
462012	0.62764	0.47874	0.73150	Chromosome
462155	0.62764	0.47874	0.73150	Chromosome
462179	0.62778	0.47874	0.73166	Chromosome
462192	0.62778	0.47874	0.73166	Chromosome
462208	0.62778	0.47874	0.73166	Chromosome
462314	0.62778	0.47874	0.73166	Chromosome
462509	0.62778	0.47874	0.73166	Chromosome
462623	0.62778	0.47874	0.73166	Chromosome
462656	0.62778	0.47874	0.73166	Chromosome
462896	0.62806	0.47874	0.73173	Chromosome
462934	0.62834	0.47917	0.73217	Chromosome
463208	0.62887	0.47918	0.73366	Chromosome
463229	0.62910	0.47918	0.73462	Chromosome
463266	0.62948	0.47918	0.73709	Chromosome
463534	0.63005	0.47918	0.73967	Chromosome
463673	0.63039	0.47918	0.73972	Chromosome
463700	0.63039	0.47918	0.73972	Chromosome
463885	0.63039	0.47918	0.73972	Chromosome
464412	0.63039	0.47918	0.73972	Chromosome
464424	0.63039	0.47918	0.73972	Chromosome
464456	0.63039	0.47918	0.73972	Chromosome
464610	0.63039	0.47918	0.73972	Chromosome
464628	0.63029	0.47917	0.73972	Chromosome
464646	0.63021	0.47874	0.73972	Chromosome
464652	0.62990	0.47833	0.73972	Chromosome
464886	0.62967	0.47558	0.74149	Chromosome
464978	0.62916	0.47076	0.74149	Chromosome
464985	0.62960	0.47034	0.74250	Chromosome
464995	0.62919	0.46966	0.74250	Chromosome
465006	0.62513	0.44712	0.74186	Chromosome
465057	0.61543	0.40804	0.73967	Chromosome
465339	0.55617	0.38214	0.71784	Chromosome
465513	0.50024	0.37044	0.69547	Chromosome
465664	0.45375	0.35940	0.67078	Chromosome
465756	0.43353	0.35018	0.64584	Chromosome
465803	0.42602	0.34759	0.63431	Chromosome
465830	0.42272	0.34174	0.61142	Chromosome
465833	0.41654	0.27123	0.54464	Chromosome
465956	0.41115	0.23775	0.50961	Chromosome
465974	0.40559	0.17788	0.50030	Chromosome
466148	0.40350	0.13759	0.49812	Chromosome
466253	0.40320	0.13480	0.49784	Chromosome
466334	0.40320	0.13480	0.49784	Chromosome
466427	0.40342	0.13759	0.49784	Chromosome
466450	0.40362	0.13887	0.49780	Chromosome
466601	0.40485	0.17568	0.49784	Chromosome
466733	0.40722	0.22977	0.49784	Chromosome
466895	0.41148	0.29063	0.49812	Chromosome
466910	0.41515	0.35686	0.49874	Chromosome
466939	0.41884	0.36700	0.49874	Chromosome
467131	0.41919	0.36805	0.49874	Chromosome
467135	0.41935	0.36835	0.49874	Chromosome
467393	0.41946	0.36837	0.49874	Chromosome
467633	0.41955	0.36858	0.49874	Chromosome
467660	0.41955	0.36858	0.49874	Chromosome
468532	0.41955	0.36858	0.49874	Chromosome
468813	0.41955	0.36858	0.49874	Chromosome
469304	0.41955	0.36858	0.49874	Chromosome
469317	0.41955	0.36858	0.49874	Chromosome
469352	0.41955	0.36858	0.49874	Chromosome
469427	0.41955	0.36858	0.49874	Chromosome
469472	0.41955	0.36858	0.49874	Chromosome
469489	0.41955	0.36858	0.49874	Chromosome
469720	0.41955	0.36858	0.49874	Chromosome
469940	0.41955	0.36858	0.49874	Chromosome
470145	0.41955	0.36858	0.49874	Chromosome
470195	0.41955	0.36858	0.49874	Chromosome
470230	0.41955	0.36858	0.49874	Chromosome
470291	0.41955	0.36858	0.49874	Chromosome
470603	0.41955	0.36858	0.49874	Chromosome
470796	0.41955	0.36858	0.49874	Chromosome
470864	0.41955	0.36858	0.49874	Chromosome
470936	0.41955	0.36858	0.49874	Chromosome
471082	0.41955	0.36858	0.49874	Chromosome
471151	0.41955	0.36858	0.49874	Chromosome
471267	0.41955	0.36858	0.49874	Chromosome
471329	0.41961	0.36858	0.49874	Chromosome
471460	0.41961	0.36858	0.49874	Chromosome
472065	0.41961	0.36858	0.49874	Chromosome
472277	0.41964	0.36871	0.49874	Chromosome
472549	0.41964	0.36871	0.49874	Chromosome
472749	0.41964	0.36871	0.49874	Chromosome
472929	0.41964	0.36871	0.49874	Chromosome
472973	0.41964	0.36871	0.49874	Chromosome
473406	0.41964	0.36871	0.49874	Chromosome
473714	0.41964	0.36871	0.49874	Chromosome
473767	0.41964	0.36871	0.49874	Chromosome
473852	0.41964	0.36871	0.49874	Chromosome
473969	0.41964	0.36871	0.49874	Chromosome
474004	0.41964	0.36871	0.49874	Chromosome
474086	0.41964	0.36871	0.49874	Chromosome
474311	0.41964	0.36871	0.49874	Chromosome
474344	0.41964	0.36871	0.49874	Chromosome
474592	0.41971	0.36871	0.49896	Chromosome
474645	0.41981	0.36924	0.49915	Chromosome
474690	0.41981	0.36924	0.49915	Chromosome
474713	0.41981	0.36924	0.49915	Chromosome
474862	0.41989	0.36945	0.49915	Chromosome
474949	0.42037	0.36982	0.49966	Chromosome
475297	0.42054	0.36984	0.49966	Chromosome
475356	0.42079	0.36984	0.50028	Chromosome
475550	0.42079	0.36984	0.50028	Chromosome
475621	0.42079	0.36984	0.50028	Chromosome
475773	0.42107	0.36984	0.50330	Chromosome
475795	0.42141	0.36994	0.50438	Chromosome
475799	0.42195	0.37031	0.50542	Chromosome
475812	0.42221	0.37032	0.50556	Chromosome
475833	0.42221	0.37032	0.50556	Chromosome
476113	0.42221	0.37032	0.50556	Chromosome
476116	0.42221	0.37032	0.50556	Chromosome
476196	0.42221	0.37032	0.50556	Chromosome
476251	0.42221	0.37032	0.50556	Chromosome
476278	0.42221	0.37032	0.50556	Chromosome
476285	0.42221	0.37032	0.50556	Chromosome
476290	0.42221	0.37032	0.50556	Chromosome
476536	0.42221	0.37032	0.50556	Chromosome
476575	0.42221	0.37032	0.50556	Chromosome
476582	0.42221	0.37032	0.50556	Chromosome
476593	0.42221	0.37032	0.50556	Chromosome
476623	0.42221	0.37032	0.50556	Chromosome
476626	0.42221	0.37032	0.50556	Chromosome
476674	0.42221	0.37032	0.50556	Chromosome
476746	0.42142	0.36984	0.50521	Chromosome
476759	0.42044	0.36871	0.50438	Chromosome
476780	0.41622	0.35983	0.49966	Chromosome
476830	0.41432	0.34125	0.49812	Chromosome
476920	0.41298	0.28075	0.49647	Chromosome
476962	0.41298	0.28075	0.49647	Chromosome
476989	0.41298	0.28075	0.49647	Chromosome
477054	0.41298	0.28075	0.49647	Chromosome
477232	0.41298	0.28075	0.49647	Chromosome
477277	0.41298	0.28075	0.49647	Chromosome
477328	0.41298	0.28075	0.49647	Chromosome
477346	0.41298	0.28075	0.49647	Chromosome
477506	0.41298	0.28075	0.49647	Chromosome
477547	0.41298	0.28075	0.49647	Chromosome
477658	0.41298	0.28075	0.49647	Chromosome
477706	0.41298	0.28075	0.49647	Chromosome
477721	0.41316	0.28075	0.49780	Chromosome
477757	0.41400	0.28075	0.49874	Chromosome
477769	0.41631	0.28075	0.50438	Chromosome
477796	0.42136	0.28075	0.51251	Chromosome
477976	0.44206	0.28211	1.03184	Chromosome
478006	0.50193	0.35473	1.30408	Chromosome
478124	0.69659	0.37207	1.59680	Chromosome
478267	0.88140	0.37710	1.72353	Chromosome
478308	1.12511	0.38748	1.84505	Chromosome
